temperature_C,wavelength_nm,absorption_cm2,archived_emission_reconstruction_cm2,mccumber_emission_cm2,fluorescence_photon_probability_per_nm,energy_equivalent_fluorescence_wavelength_nm
200.0,1056.5,1.9208113020745738e-23,2.8161971819026954e-21,2.398470216371652e-22,0.00060590232004351,997.2557103172377
200.0,1057.0,1.8704407977822204e-23,2.729276170718571e-21,2.3675902737172124e-22,0.0005969705255560942,997.2557103172377
200.0,1057.5,1.821222188183671e-23,2.641220815418062e-21,2.3368609686799617e-22,0.0005881087781944353,997.2557103172377
200.0,1058.0,1.7731111392960523e-23,2.5523481749761954e-21,2.306256876498724e-22,0.0005793103647453696,997.2557103172377
200.0,1058.5,1.7260735723282577e-23,2.462982376561708e-21,2.275764014771867e-22,0.0005705714904505119,997.2557103172377
200.0,1059.0,1.6800820349207864e-23,2.373447547343337e-21,2.245375840491976e-22,0.0005618902499296376,997.2557103172377
200.0,1059.5,1.635113650107387e-23,2.2840639774703767e-21,2.2150910206479696e-22,0.0005532660526208489,997.2557103172377
200.0,1060.0,1.5911480652767042e-23,2.1951442830532353e-21,2.1849109971484533e-22,0.0005446990033694011,997.2557103172377
200.0,1060.5,1.5481671366279184e-23,2.106988963298817e-21,2.1548397521630565e-22,0.0005361898374990982,997.2557103172377
200.0,1061.0,1.506153509221115e-23,2.0198831693362534e-21,2.124881987608426e-22,0.0005277394627239247,997.2557103172377
200.0,1061.5,1.4650909325216453e-23,1.9340950886297712e-21,2.095043630166724e-22,0.000519349082695364,997.2557103172377
200.0,1062.0,1.424963155994863e-23,1.849872511856031e-21,2.0653303172257758e-22,0.0005110198195719753,997.2557103172377
200.0,1062.5,1.385754560194844e-23,1.7674424290073445e-21,2.0357483055128847e-22,0.0005027529391506999,997.2557103172377
200.0,1063.0,1.3474499989922083e-23,1.6870083030883868e-21,2.0063042799711939e-22,0.0004945498023737719,997.2557103172377
200.0,1063.5,1.3100337740549422e-23,1.608750373038782e-21,1.9770038358136252e-22,0.00048641149093232655,997.2557103172377
200.0,1064.0,1.2734910547980272e-23,1.53282434106856e-21,1.9478535766568246e-22,0.0004783393250956119,997.2557103172377
200.0,1064.5,1.2378066950920832e-23,1.4593616755807403e-21,1.9188593505373945e-22,0.00047033442906855097,997.2557103172377
200.0,1065.0,1.2029657854660013e-23,1.38846951019714e-21,1.8900270668328225e-22,0.0004623979326558962,997.2557103172377
200.0,1065.5,1.1689535742208544e-23,1.3202312496035457e-21,1.861362576715991e-22,0.00045453094198631705,997.2557103172377
200.0,1066.0,1.1357552307716237e-23,1.2547071753948913e-21,1.8328712892167522e-22,0.0004467344461237884,997.2557103172377
200.0,1066.5,1.1033561611915631e-23,1.1919353548430185e-21,1.8045586596397745e-22,0.00043900943695500183,997.2557103172377
200.0,1067.0,1.0717419293261069e-23,1.131933357458009e-21,1.7764300649677717e-22,0.0004313568788803441,997.2557103172377
200.0,1067.5,1.04089817790678e-23,1.0746985579107699e-21,1.7484906691134562e-22,0.0004237776763848442,997.2557103172377
200.0,1068.0,1.0108105496651076e-23,1.0202108623363235e-21,1.7207452775735017e-22,0.00041627263941046563,997.2557103172377
200.0,1068.5,9.814649239908859e-24,9.684331122305903e-22,1.6931987253932563e-22,0.00040884257789342937,997.2557103172377
200.0,1069.0,9.528473380460927e-24,9.193138107536774e-22,1.6658557457020308e-22,0.0004014882700569282,997.2557103172377
200.0,1069.5,9.249439078787962e-24,8.727880314976415e-22,1.6387208275882316e-22,0.0003942104284949084,997.2557103172377
200.0,1070.0,8.977407495370642e-24,8.287797408929939e-22,1.6117980628468934e-22,0.00038700966396530354,997.2557103172377
200.0,1070.5,8.712243734994179e-24,7.872030603861483e-22,1.585091842262673e-22,0.0003798866531929541,997.2557103172377
200.0,1071.0,8.453812902443775e-24,7.479643364104373e-22,1.5586061543621752e-22,0.00037284197048735655,997.2557103172377
200.0,1071.5,8.201980102504639e-24,7.109635540248529e-22,1.5323445640322416e-22,0.00036587608357301765,997.2557103172377
200.0,1072.0,7.956614384266506e-24,6.760960534753781e-22,1.5063109372486688e-22,0.0003589895272861897,997.2557103172377
200.0,1072.5,7.717584796819108e-24,6.432539438337272e-22,1.480508711509559e-22,0.0003521827293865283,997.2557103172377
200.0,1073.0,7.484762755834894e-24,6.123274661489916e-22,1.4549413338542117e-22,0.00034545611554017157,997.2557103172377
200.0,1073.5,7.258020465847219e-24,5.8320630611218515e-22,1.42961195802961e-22,0.000338810037556371,997.2557103172377
200.0,1074.0,7.037231709111246e-24,5.55780704772399e-22,1.404523589739327e-22,0.0003322448084208602,997.2557103172377
200.0,1074.5,6.822271056743047e-24,5.299425692529562e-22,1.3796789251105582e-22,0.0003257606645057917,997.2557103172377
200.0,1075.0,6.6130170241632166e-24,5.055862300578806e-22,1.355080984848561e-22,0.00031935791572587635,997.2557103172377
200.0,1075.5,6.409347732361897e-24,4.826092488654637e-22,1.330732243532633e-22,0.00031303674002569447,997.2557103172377
200.0,1076.0,6.2111428800510445e-24,4.60913175834734e-22,1.3066350163804937e-22,0.000306797275407484,997.2557103172377
200.0,1076.5,6.018284532525328e-24,4.404040039893381e-22,1.2827916258613507e-22,0.000300639659343436,997.2557103172377
200.0,1077.0,5.830655938370773e-24,4.2099242165303054e-22,1.259204155881788e-22,0.0002945639712721531,997.2557103172377
200.0,1077.5,5.648142318325672e-24,4.0259444353839786e-22,1.2358746178620609e-22,0.0002885702719093459,997.2557103172377
200.0,1078.0,5.4706300764196714e-24,3.8513130977266273e-22,1.2128047806705394e-22,0.0002826585637816221,997.2557103172377
200.0,1078.5,5.298007588834683e-24,3.6852973833317373e-22,1.1899963415253012e-22,0.0002768288315189957,997.2557103172377
200.0,1079.0,5.130164809474429e-24,3.527219502909544e-22,1.167450841597438e-22,0.0002710810224218111,997.2557103172377
200.0,1079.5,4.966993664394894e-24,3.37645594080056e-22,1.1451697568426621e-22,0.00026541506785675035,997.2557103172377
200.0,1080.0,4.808386474082515e-24,3.2324359403626386e-22,1.1231541355625983e-22,0.0002598307995570259,997.2557103172377
200.0,1080.5,4.333388079499978e-24,3.0946415039709774e-22,1.0254773347998492e-22,0.00023679540585393825,997.2557103172377
200.0,1081.0,3.904805077289285e-24,2.962603101614788e-22,9.361621851241362e-23,0.00021577176286106866,997.2557103172377
200.0,1081.5,3.518152004343354e-24,2.835898913590831e-22,8.545045132163581e-23,0.00019658689212337865,997.2557103172377
200.0,1082.0,3.1693731295332135e-24,2.714152053713027e-22,7.798587317532097e-23,0.0001790825159378395,997.2557103172377
200.0,1082.5,2.8547998552191363e-24,2.597026530344625e-22,7.116325870647198e-23,0.00016311372212828604,997.2557103172377
200.0,1083.0,2.5711146268642133e-24,2.484224974478793e-22,6.492829341712701e-23,0.00014854787810107478,997.2557103172377
200.0,1083.5,2.315318589737248e-24,2.375485610512743e-22,5.923119535333891e-23,0.00013526365728706413,997.2557103172377
200.0,1084.0,2.0847000344765428e-24,2.2705789745863625e-22,5.402631054520138e-23,0.00012315001608936547,997.2557103172377
200.0,1084.5,1.8768081674648024e-24,2.169304885356344e-22,4.9271800910895063e-23,0.00011210539209562817,997.2557103172377
200.0,1085.0,1.6894280644953924e-24,2.0714891623348147e-22,4.492932496012478e-23,0.00010203689441189154,997.2557103172377
200.0,1085.5,1.5205582868441542e-24,1.9769805966634617e-22,4.096375214694257e-23,9.285957886323874e-05,997.2557103172377
200.0,1086.0,1.3683900750630287e-24,1.8856488054118696e-22,3.7342885974264626e-23,8.449575067438971e-05,997.2557103172377
200.0,1086.5,1.2312897968249167e-24,1.7973810761339008e-22,3.4037244462537164e-23,7.687440410739523e-05,997.2557103172377
200.0,1087.0,1.1077815919837625e-24,1.7120799687305424e-22,3.1019818998294315e-23,6.99306192692769e-05,997.2557103172377
200.0,1087.5,9.965326800401956e-25,1.6296609173127544e-22,2.8265880685859147e-23,6.360507221388634e-05,997.2557103172377
200.0,1088.0,8.963392592528487e-25,1.5500503369352984e-22,2.5752780220533847e-23,5.784353566404374e-05,997.2557103172377
200.0,1088.5,8.061146737247796e-25,1.473183604112818e-22,2.3459790487420355e-23,5.259648081495416e-05,997.2557103172377
200.0,1089.0,7.248777284013132e-25,1.3990032897714136e-22,2.1367934256902082e-23,4.781864998024225e-05,997.2557103172377
200.0,1089.5,6.51742680397306e-25,1.3274576446357026e-22,1.9459842088171566e-23,4.346870124392355e-05,997.2557103172377
200.0,1090.0,5.859102657043496e-25,1.258499084615882e-22,1.771962463861382e-23,3.950888898271743e-05,997.2557103172377
200.0,1090.5,5.266590217208125e-25,1.1920831810657697e-22,1.6132738746830573e-23,3.590473389828661e-05,997.2557103172377
200.0,1091.0,4.733381381998875e-25,1.128167651040846e-22,1.468588562442184e-23,3.262476787215314e-05,997.2557103172377
200.0,1091.5,4.253603081976376e-25,1.0667113475562944e-22,1.3366896674811024e-23,2.964025406598238e-05,997.2557103172377
200.0,1092.0,3.8219581161620693e-25,1.0076734391716609e-22,1.2164645584081843e-23,2.692496813354164e-05,997.2557103172377
200.0,1092.5,3.433668945698709e-25,9.510129051198736e-23,1.1068959403126101e-23,2.4454979504206223e-05,997.2557103172377
200.0,1093.0,3.0844264178915256e-25,8.966881566540098e-23,1.0070535417852908e-23,2.2208447737209963e-05,997.2557103172377
200.0,1093.5,2.7703453927823063e-25,8.446564690674423e-23,9.160871288921564e-24,2.0165450233771134e-05,997.2557103172377
200.0,1094.0,2.4879228349138026e-25,7.948737923672236e-23,8.33219519761391e-24,1.830781177380156e-05,997.2557103172377
200.0,1094.5,2.234001328512869e-25,7.472945619474683e-23,7.577406383119518e-24,1.6618958640005637e-05,997.2557103172377
200.0,1095.0,2.0057346880853702e-25,7.018715092627357e-23,6.890015910181935e-24,1.508377477922244e-05,997.2557103172377
200.0,1095.5,1.8005576365751413e-25,6.58555788045774e-23,6.264094844975244e-24,1.368847566778684e-05,997.2557103172377
200.0,1096.0,1.616158934789401e-25,6.172966587631598e-23,5.694228617024171e-24,1.242049699644163e-05,997.2557103172377
200.0,1096.5,1.4504562364573986e-25,5.780418672685312e-23,5.175472215569267e-24,1.1268386340343185e-05,997.2557103172377
200.0,1097.0,1.3015735317389055e-25,5.407375185848433e-23,4.7033096383444095e-24,1.0221705210077474e-05,997.2557103172377
200.0,1097.5,1.167821055923035e-25,5.0532836089429476e-23,4.273617737442589e-24,9.270941670770304e-06,997.2557103172377
200.0,1098.0,1.0476769237602927e-25,4.7175781709276284e-23,3.88263230915045e-24,8.407428737309731e-06,997.2557103172377
200.0,1098.5,9.397709208361648e-26,4.399682056708578e-23,3.526918422276735e-24,7.623272787669209e-06,997.2557103172377
200.0,1099.0,8.428690961315622e-26,4.099009615949762e-23,3.2033403719604075e-24,6.911281918292972e-06,997.2557103172377
200.0,1099.5,7.55860634884321e-26,3.814967309706092e-23,2.9090370630586265e-24,6.264906745660909e-06,997.2557103172377
200.0,1100.0,6.77745840786348e-26,3.5469568658670464e-23,2.6413988829347773e-24,5.678185029241689e-06,997.2557103172377
200.0,1100.5,6.076248577378673e-26,3.2943771724228476e-23,2.398044855764444e-24,5.145687478420412e-06,997.2557103172377
200.0,1101.0,5.446878090861048e-26,3.056625539641908e-23,2.1768029240627638e-24,4.662470826362824e-06,997.2557103172377
200.0,1101.5,4.882062619037746e-26,2.8330999088813616e-23,1.9756933673872667e-24,4.22403810256404e-06,997.2557103172377
200.0,1102.0,4.3752462963780715e-26,2.6232020080306896e-23,1.7929100467854847e-24,3.826294679822642e-06,997.2557103172377
200.0,1102.5,3.920533620210663e-26,2.4263371937395356e-23,1.6268070359216659e-24,3.4655162580105934e-06,997.2557103172377
200.0,1103.0,3.5126216579894464e-26,2.241917764633511e-23,1.4758838198581223e-24,3.1383141355220453e-06,997.2557103172377
200.0,1103.5,3.146741807172119e-26,2.0693640657194582e-23,1.3387729338162603e-24,2.841606023597085e-06,997.2557103172377
200.0,1104.0,2.818605561032915e-26,1.9081054350185408e-23,1.2142279358500856e-24,2.572587872912768e-06,997.2557103172377
200.0,1104.5,2.5243585944927313e-26,1.7575828856933198e-23,1.1011136831450805e-24,2.3287108667832616e-06,997.2557103172377
200.0,1105.0,2.2605351580980433e-26,1.6172492638199328e-23,9.983956315769998e-25,2.1076565919887085e-06,997.2557103172377
200.0,1105.5,2.0240211001659754e-26,1.486570352793365e-23,9.051318401445941e-25,1.9073181694550997e-06,997.2557103172377
200.0,1106.0,1.8120170430037618e-26,1.3650269243657998e-23,8.204641291409741e-25,1.72577980112779e-06,997.2557103172377
200.0,1106.5,1.6220081843272192e-26,1.2521141075578956e-23,7.436113229475933e-25,1.5613009077579562e-06,997.2557103172377
200.0,1107.0,1.451734869051197e-26,1.147343360811049e-23,6.738620823650552e-25,1.4122995713425408e-06,997.2557103172377
200.0,1107.5,1.2991673210887068e-26,1.050242550873485e-23,6.105689157123092e-25,1.2773386165474515e-06,997.2557103172377
200.0,1108.0,1.1624824551543915e-26,9.603561105724389e-24,5.531425145933658e-25,1.1551125150318077e-06,997.2557103172377
200.0,1108.5,1.040042768572335e-26,8.772459854472413e-24,5.0104647049733655e-25,1.0444352200661482e-06,997.2557103172377
200.0,1109.0,9.303781604973881e-27,8.004917126354094e-24,4.537928448044856e-25,9.44229903673734e-07,997.2557103172377
200.0,1109.5,8.321686755828654e-27,7.296901053282847e-24,4.1093770151204926e-25,8.535187229588029e-07,997.2557103172377
200.0,1110.0,7.442291735781887e-27,6.644560416319383e-24,3.720771207284424e-25,7.714136898200439e-07,997.2557103172377
200.0,1110.5,6.654961559680674e-27,6.04421715149311e-24,3.368438719302691e-25,6.971090010969677e-07,997.2557103172377
200.0,1111.0,5.9501497779766766e-27,5.492371871828467e-24,3.04903914402468e-25,6.298730912662155e-07,997.2557103172377
200.0,1111.5,5.319291009835228e-27,4.985695189874969e-24,2.7595358452868433e-25,5.690421842782313e-07,997.2557103172377
200.0,1112.0,4.754700024406243e-27,4.521030478720373e-24,2.4971681680223074e-25,5.14013981677358e-07,997.2557103172377
200.0,1112.5,4.249482377674806e-27,4.0953879555338924e-24,2.259426806226757e-25,4.642420651698734e-07,997.2557103172377
200.0,1113.0,3.79745313821751e-27,3.705940737261668e-24,2.044030860787518e-25,4.1923070388947225e-07,997.2557103172377
200.0,1113.5,3.393066012980511e-27,3.350022079613599e-24,1.848908103655608e-25,3.7853037202658674e-07,997.2557103172377
200.0,1114.0,3.0313476730684168e-27,3.025120446682689e-24,1.6721759594235242e-25,3.4173345950883993e-07,997.2557103172377
200.0,1114.5,2.707837857323021e-27,2.72887379170348e-24,1.5121236781941336e-25,3.0847027020422063e-07,997.2557103172377
200.0,1115.0,2.4185391055517532e-27,2.4590646266713944e-24,1.3671980646887866e-25,2.7840578583293935e-07,997.2557103172377
200.0,1115.5,2.159867262128109e-27,2.213615289177308e-24,1.2359880788291404e-25,2.512362339230499e-07,997.2557103172377
200.0,1116.0,1.9286104536838344e-27,1.9905820259507554e-24,1.1172127382113336e-25,2.266863613745121e-07,997.2557103172377
200.0,1116.5,1.7218901853240467e-27,1.788148879187918e-24,1.0097089465491439e-25,2.045067212001505e-07,997.2557103172377
200.0,1117.0,1.53712773314971e-27,1.6046226575633522e-24,9.124211824433856e-26,1.8447136349788163e-07,997.2557103172377
200.0,1117.5,1.3720120775240563e-27,1.4384271183808132e-24,8.243910048991658e-26,1.6637551330068064e-07,997.2557103172377
200.0,1118.0,1.2244736141288472e-27,1.2880967552936262e-24,7.447489828200471e-26,1.5003376082341635e-07,997.2557103172377
200.0,1118.5,1.0926584427996156e-27,1.1522712762783515e-24,6.727061000459112e-26,1.3527816489575528e-07,997.2557103172377
200.0,1119.0,9.749065082207965e-28,1.0296902788236714e-24,6.075466676356053e-26,1.2195667859213144e-07,997.2557103172377
200.0,1119.5,8.697310887718207e-28,9.191875306888305e-25,5.486213300491813e-26,1.0993160992283629e-07,997.2557103172377
200.0,1120.0,7.758013187128678e-28,8.196855957887163e-25,4.9534128044664815e-26,9.907834029204669e-08,997.2557103172377
200.0,1120.5,6.919258659285885e-28,7.301903614713307e-25,4.4717260489829797e-26,8.928408190270612e-08,997.2557103172377
200.0,1121.0,6.170382948605269e-28,6.497862560485513e-25,4.036311383926418e-26,8.04467499974035e-08,997.2557103172377
200.0,1121.5,5.5018430722123905e-28,5.776310718964418e-25,3.6427802817518786e-26,7.247398746570047e-08,997.2557103172377
200.0,1122.0,4.9050989752513525e-28,5.129513802012396e-25,3.287154414325602e-26,6.528222816571207e-08,997.2557103172377
200.0,1122.5,4.37251049363277e-28,4.550377977939244e-25,2.9658287344460117e-26,5.879588894910065e-08,997.2557103172377
200.0,1123.0,3.8972427427252556e-28,4.032406977190471e-25,2.675536462829806e-26,5.2946607712093374e-08,997.2557103172377
200.0,1123.5,3.473182339402838e-28,3.5696601841116934e-25,2.4133179745705683e-26,4.767256632854232e-08,997.2557103172377
200.0,1124.0,3.0948613278121593e-28,3.156711961308223e-25,2.1764918643091787e-26,4.2917863514477774e-08,997.2557103172377
200.0,1124.5,2.7573907347893924e-28,2.7886159043852907e-25,1.9626298787256872e-26,3.8631970274312105e-08,997.2557103172377
200.0,1125.0,2.4563991808432633e-28,2.4608661384598863e-25,1.769532871585009e-26,3.476921103611468e-08,997.2557103172377
200.0,1125.5,2.1879787133753685e-28,2.169366503281651e-25,1.5952095548907364e-26,3.1288304969594425e-08,997.2557103172377
200.0,1126.0,1.9486361769490755e-28,1.910396410346819e-25,1.4378571405044579e-26,2.815194903271236e-08,997.2557103172377
200.0,1126.5,1.7352495187539103e-28,1.6805817536523407e-25,1.295843672435627e-26,2.532643834620235e-08,997.2557103172377
200.0,1127.0,1.5450289088948072e-28,1.4768669297856488e-25,1.1676921832337862e-26,2.2781326056165043e-08,997.2557103172377
200.0,1127.5,1.3754817125412428e-28,1.296488706907174e-25,1.0520661660563527e-26,2.048911231157866e-08,997.2557103172377
200.0,1128.0,1.2243808324537766e-28,1.1369508332899573e-25,9.477561672296814e-27,1.8424958217713204e-08,997.2557103172377
200.0,1128.5,1.0897370237410988e-28,9.960020971257246e-26,8.536681259664086e-27,1.6566436632077023e-08,997.2557103172377
200.0,1129.0,9.697737965854452e-29,8.716144479607172e-26,7.688125665585718e-27,1.4893302028656658e-08,997.2557103172377
